495.0000,0,0.0000,0.0000,1.0000
495.2500,0,0.0000,0.0000,1.0000
495.5000,0,0.0000,0.0000,1.0000
495.7500,0,0.0000,0.0000,1.0000
496.0000,0,0.0000,0.0000,1.0000
496.2500,0,0.0000,0.0000,1.0000
496.5000,0,0.0000,0.0000,1.0000
496.7500,0,0.0000,0.0000,1.0000
497.0000,0,0.0000,0.0000,1.0000
497.2500,0,0.0000,0.0000,1.0000
497.5000,0,0.0000,0.0000,1.0000
497.7500,0,0.0000,0.0000,1.0000
498.0000,0,0.0000,0.0000,1.0000
498.2500,0,0.0000,0.0000,1.0000
498.5000,0,0.0000,0.0000,1.0000
498.7500,0,0.0000,0.0000,1.0000
499.0000,0,0.0000,0.0000,0.9980
499.2500,0,0.0000,0.0000,0.9810
499.5000,0,0.0000,0.0000,0.8650
499.7500,0,0.0000,0.0000,0.6130
500.0000,0,0.0000,0.0000,0.2930
500.2500,0,0.0000,0.0000,0.0770
500.5000,0,0.0000,0.0000,0.0280
500.7500,0,0.0000,0.0000,0.0200
501.0000,0,0.0000,0.0000,0.0850
501.2500,0,0.0000,0.0000,0.2010
501.5000,0,0.0000,0.0000,0.4240
501.7500,0,0.0000,0.0000,0.6000
502.0000,0,0.0000,0.0000,0.7460
502.2500,0,0.0000,0.0000,0.8460
502.5000,0,0.0000,0.0000,0.8670
502.7500,0,0.0000,0.0000,0.8880
503.0000,0,0.0000,0.0000,0.8520
503.2500,0,0.0000,0.0000,0.8020
503.5000,0,0.0000,0.0000,0.6690
503.7500,0,0.0000,0.0000,0.5170
504.0000,0,0.0000,0.0000,0.3410
504.2500,0,0.0000,0.0000,0.1220
504.5000,0,0.0000,0.0000,0.0400
504.7500,0,0.0000,0.0000,0.0100
505.0000,0,0.0000,0.0000,0.0000
505.2500,0,0.0000,0.0000,0.0000
505.5000,0,0.0000,0.0000,0.0000
505.7500,0,0.0000,0.0000,0.0000
506.0000,0,0.0000,0.0000,0.0000
506.2500,0,0.0000,0.0000,0.0000
506.5000,0,0.0000,0.0000,0.0010
506.7500,0,0.0000,0.0000,0.0020
507.0000,0,0.0000,0.0000,0.0050
507.2500,0,0.0000,0.0000,0.0090
507.5000,0,0.0000,0.0000,0.0120
507.7500,0,0.0000,0.0000,0.0340
508.0000,0,0.0000,0.0000,0.0490
508.2500,0,0.0000,0.0000,0.0650
508.5000,0,0.0000,0.0000,0.0850
508.7500,0,0.0000,0.0000,0.0680
509.0000,0,0.0000,0.0000,0.0390
509.2500,0,0.0000,0.0000,0.0220
509.5000,0,0.0000,0.0000,0.0160
509.7500,0,0.0000,0.0000,0.0060
