497.0000,0,0.0000,0.0000,1.0000
497.2000,0,0.0000,0.0000,1.0000
497.4000,0,0.0000,0.0000,1.0000
497.6000,0,0.0000,0.0000,1.0000
497.8000,0,0.0000,0.0000,1.0000
498.0000,0,0.0000,0.0000,1.0000
498.2000,0,0.0000,0.0000,1.0000
498.4000,0,0.0000,0.0000,1.0000
498.6000,0,0.0000,0.0000,1.0000
498.8000,0,0.0000,0.0000,1.0000
499.0000,0,0.0000,0.0000,1.0000
499.2000,0,0.0000,0.0000,1.0000
499.4000,0,0.0000,0.0000,1.0000
499.6000,0,0.0000,0.0000,0.9590
499.8000,0,0.0000,0.0000,0.7500
500.0000,0,0.0000,0.0000,0.2980
500.2000,0,0.0000,0.0000,0.0570
500.4000,0,0.0000,0.0000,0.0050
500.6000,0,0.0000,0.0000,0.0000
500.8000,0,0.0000,0.0000,0.0010
501.0000,0,0.0000,0.0000,0.0420
501.2000,0,0.0000,0.0000,0.1860
501.4000,0,0.0000,0.0000,0.4270
501.6000,0,0.0000,0.0000,0.6950
501.8000,0,0.0000,0.0000,0.8800
502.0000,0,0.0000,0.0000,0.9610
502.2000,0,0.0000,0.0000,0.9900
502.4000,0,0.0000,0.0000,1.0000
502.6000,0,0.0000,0.0000,1.0000
502.8000,0,0.0000,0.0000,0.9990
503.0000,0,0.0000,0.0000,1.0000
503.2000,0,0.0000,0.0000,1.0000
503.4000,0,0.0000,0.0000,1.0000
503.6000,0,0.0000,0.0000,0.9990
503.8000,0,0.0000,0.0000,0.9880
504.0000,0,0.0000,0.0000,0.9250
504.2000,0,0.0000,0.0000,0.6900
504.4000,0,0.0000,0.0000,0.3420
504.6000,0,0.0000,0.0000,0.0820
504.8000,0,0.0000,0.0000,0.0070
505.0000,0,0.0000,0.0000,0.0010
505.2000,0,0.0000,0.0000,0.0000
505.4000,0,0.0000,0.0000,0.0000
505.6000,0,0.0000,0.0000,0.0000
505.8000,0,0.0000,0.0000,0.0000
506.0000,0,0.0000,0.0000,0.0000
506.2000,0,0.0000,0.0000,0.0000
506.4000,0,0.0000,0.0000,0.0000
506.6000,0,0.0000,0.0000,0.0000
506.8000,0,0.0000,0.0000,0.0000
507.0000,0,0.0000,0.0000,0.0000
507.2000,0,0.0000,0.0000,0.0000
507.4000,0,0.0000,0.0000,0.0000
507.6000,0,0.0000,0.0000,0.0000
507.8000,0,0.0000,0.0000,0.0030
