282.0000,0,0.9950,0.0050,0.0000
282.5000,0,0.9930,0.0070,0.0000
283.0000,0,0.9980,0.0020,0.0000
283.5000,0,0.9930,0.0060,0.0010
284.0000,0,0.9950,0.0050,0.0000
284.5000,0,1.0000,0.0000,0.0000
285.0000,0,0.9970,0.0030,0.0000
285.5000,0,0.9990,0.0010,0.0000
286.0000,0,0.9940,0.0060,0.0000
286.5000,0,0.9950,0.0050,0.0000
287.0000,0,0.9960,0.0040,0.0000
287.5000,0,0.9900,0.0100,0.0000
288.0000,0,0.9960,0.0040,0.0000
288.5000,0,0.9890,0.0110,0.0000
289.0000,0,0.9920,0.0080,0.0000
289.5000,0,0.9870,0.0130,0.0000
290.0000,0,0.9790,0.0210,0.0000
290.5000,0,0.9760,0.0240,0.0000
291.0000,0,0.9600,0.0400,0.0000
291.5000,0,0.9650,0.0350,0.0000
292.0000,0,0.9480,0.0520,0.0000
292.5000,0,0.9070,0.0910,0.0020
293.0000,0,0.9190,0.0810,0.0000
293.5000,0,0.8760,0.1230,0.0010
294.0000,0,0.8250,0.1750,0.0000
294.5000,0,0.7870,0.2120,0.0010
295.0000,0,0.7530,0.2470,0.0000
295.5000,0,0.7290,0.2710,0.0000
296.0000,0,0.6320,0.3660,0.0020
296.5000,0,0.5460,0.4530,0.0010
297.0000,0,0.4710,0.5240,0.0050
297.5000,0,0.4190,0.5780,0.0030
298.0000,0,0.3600,0.6350,0.0050
298.5000,0,0.2670,0.7290,0.0030
299.0000,0,0.2510,0.7430,0.0060
299.5000,0,0.2050,0.7910,0.0040
300.0000,0,0.1520,0.8440,0.0040
300.5000,0,0.1140,0.8820,0.0040
301.0000,0,0.0900,0.9080,0.0020
301.5000,0,0.0640,0.9310,0.0050
302.0000,0,0.0480,0.9500,0.0020
302.5000,0,0.0400,0.9570,0.0030
303.0000,0,0.0230,0.9730,0.0040
303.5000,0,0.0140,0.9830,0.0030
304.0000,0,0.0110,0.9850,0.0040
304.5000,0,0.0100,0.9870,0.0030
305.0000,0,0.0080,0.9910,0.0010
305.5000,0,0.0080,0.9880,0.0040
306.0000,0,0.0020,0.9940,0.0040
306.5000,0,0.0030,0.9960,0.0010
307.0000,0,0.0000,0.9950,0.0050
307.5000,0,0.0000,0.9940,0.0060
308.0000,0,0.0030,0.9910,0.0060
308.5000,0,0.0010,0.9970,0.0020
309.0000,0,0.0010,0.9920,0.0070
309.5000,0,0.0000,0.9980,0.0020
310.0000,0,0.0000,0.9950,0.0050
310.5000,0,0.0030,0.9940,0.0030
311.0000,0,0.0000,0.9940,0.0060
311.5000,0,0.0000,0.9930,0.0070
312.0000,0,0.0000,1.0000,0.0000
312.5000,0,0.0010,0.9970,0.0020
