192.5,10,2.863,5.976
192.5,15,2.943,4.859
192.5,20,3.014,4.259
192.5,25,3.06,3.785
192.5,30,3.068,3.413
192.5,35,3.053,3.176
192.5,40,3.068,2.981
192.5,45,3.046,2.768
192.5,50,3.023,2.671
192.5,55,2.985,2.534
192.5,60,2.987,2.461
192.5,65,2.947,2.315
192.5,70,2.913,2.273
192.5,75,2.87,2.21
192.5,80,2.831,2.114
192.5,85,2.774,2.119
192.5,90,2.719,1.99
192.5,95,2.654,1.956
192.5,100,2.587,1.94
