390.0000,0,0.0000,0.9990,0.0010
390.2500,0,0.0000,1.0000,0.0000
390.5000,0,0.0000,0.9990,0.0010
390.7500,0,0.0000,1.0000,0.0000
391.0000,0,0.0000,0.9960,0.0040
391.2500,0,0.0000,0.9930,0.0070
391.5000,0,0.0000,0.9970,0.0030
391.7500,0,0.0000,0.9930,0.0070
392.0000,0,0.0000,0.9920,0.0080
392.2500,0,0.0000,0.9860,0.0140
392.5000,0,0.0000,0.9800,0.0200
392.7500,0,0.0000,0.9850,0.0150
393.0000,0,0.0000,0.9740,0.0260
393.2500,0,0.0000,0.9650,0.0350
393.5000,0,0.0000,0.9530,0.0470
393.7500,0,0.0000,0.9430,0.0570
394.0000,0,0.0000,0.9240,0.0760
394.2500,0,0.0000,0.9020,0.0980
394.5000,0,0.0000,0.8890,0.1110
394.7500,0,0.0000,0.8350,0.1650
395.0000,0,0.0000,0.8310,0.1690
395.2500,0,0.0000,0.8090,0.1910
395.5000,0,0.0000,0.7520,0.2480
395.7500,0,0.0000,0.7000,0.3000
396.0000,0,0.0000,0.6780,0.3220
396.2500,0,0.0000,0.6320,0.3680
396.5000,0,0.0000,0.5590,0.4410
396.7500,0,0.0000,0.5530,0.4470
397.0000,0,0.0000,0.5320,0.4680
397.2500,0,0.0000,0.4270,0.5730
397.5000,0,0.0000,0.4120,0.5880
397.7500,0,0.0000,0.3660,0.6340
398.0000,0,0.0000,0.3150,0.6850
398.2500,0,0.0000,0.2840,0.7160
398.5000,0,0.0000,0.2230,0.7770
398.7500,0,0.0000,0.2120,0.7880
399.0000,0,0.0000,0.1650,0.8350
399.2500,0,0.0000,0.1500,0.8500
399.5000,0,0.0000,0.1230,0.8770
399.7500,0,0.0000,0.1100,0.8900
400.0000,0,0.0000,0.0900,0.9100
400.2500,0,0.0000,0.0500,0.9500
400.5000,0,0.0000,0.0430,0.9570
400.7500,0,0.0000,0.0350,0.9650
401.0000,0,0.0000,0.0260,0.9730
401.2500,0,0.0000,0.0230,0.9770
401.5000,0,0.0000,0.0130,0.9870
401.7500,0,0.0000,0.0070,0.9930
402.0000,0,0.0000,0.0090,0.9910
402.2500,0,0.0000,0.0060,0.9940
402.5000,0,0.0000,0.0070,0.9930
402.7500,0,0.0000,0.0020,0.9980
403.0000,0,0.0000,0.0040,0.9960
403.2500,0,0.0000,0.0030,0.9970
403.5000,0,0.0000,0.0000,1.0000
403.7500,0,0.0000,0.0020,0.9980
404.0000,0,0.0000,0.0010,0.9990
404.2500,0,0.0000,0.0010,0.9990
404.5000,0,0.0000,0.0000,1.0000
404.7500,0,0.0000,0.0000,1.0000
