192.5,10,-3.048,6.03
192.5,15,-3.089,4.872
192.5,20,-3.083,4.22
192.5,25,-3.085,3.707
192.5,30,-3.11,3.413
192.5,35,-3.075,3.161
192.5,40,-3.06,3.005
192.5,45,-3.065,2.823
192.5,50,-3.026,2.674
192.5,55,-3.008,2.557
192.5,60,-2.966,2.433
192.5,65,-2.919,2.328
192.5,70,-2.91,2.248
192.5,75,-2.832,2.214
192.5,80,-2.814,2.11
192.5,85,-2.766,2.151
192.5,90,-2.698,2.068
192.5,95,-2.611,2.003
192.5,100,-2.562,1.976
