393.0000,0,0.0000,0.9980,0.0020
393.2000,0,0.0000,1.0000,0.0000
393.4000,0,0.0000,0.9990,0.0010
393.6000,0,0.0000,1.0000,0.0000
393.8000,0,0.0000,0.9980,0.0020
394.0000,0,0.0000,0.9940,0.0060
394.2000,0,0.0000,0.9950,0.0050
394.4000,0,0.0000,0.9820,0.0180
394.6000,0,0.0000,0.9820,0.0180
394.8000,0,0.0000,0.9700,0.0300
395.0000,0,0.0000,0.9730,0.0270
395.2000,0,0.0000,0.9420,0.0580
395.4000,0,0.0000,0.9250,0.0750
395.6000,0,0.0000,0.9030,0.0970
395.8000,0,0.0000,0.8490,0.1510
396.0000,0,0.0000,0.8320,0.1680
396.2000,0,0.0000,0.7690,0.2310
396.4000,0,0.0000,0.7190,0.2810
396.6000,0,0.0000,0.6640,0.3360
396.8000,0,0.0000,0.5890,0.4110
397.0000,0,0.0000,0.5150,0.4850
397.2000,0,0.0000,0.4400,0.5600
397.4000,0,0.0000,0.3820,0.6180
397.6000,0,0.0000,0.2810,0.7190
397.8000,0,0.0000,0.2680,0.7320
398.0000,0,0.0000,0.1920,0.8080
398.2000,0,0.0000,0.1670,0.8330
398.4000,0,0.0000,0.1370,0.8630
398.6000,0,0.0000,0.1010,0.8990
398.8000,0,0.0000,0.0890,0.9110
399.0000,0,0.0000,0.0490,0.9510
399.2000,0,0.0000,0.0430,0.9570
399.4000,0,0.0000,0.0230,0.9770
399.6000,0,0.0000,0.0080,0.9920
399.8000,0,0.0000,0.0100,0.9900
400.0000,0,0.0000,0.0070,0.9930
400.2000,0,0.0000,0.0080,0.9920
400.4000,0,0.0000,0.0020,0.9980
400.6000,0,0.0000,0.0020,0.9980
400.8000,0,0.0000,0.0000,1.0000
401.0000,0,0.0000,0.0010,0.9990
401.2000,0,0.0000,0.0010,0.9990
401.4000,0,0.0000,0.0000,1.0000
401.6000,0,0.0000,0.0000,1.0000
401.8000,0,0.0000,0.0000,1.0000
402.0000,0,0.0000,0.0000,1.0000
402.2000,0,0.0000,0.0000,1.0000
402.4000,0,0.0000,0.0000,1.0000
402.6000,0,0.0000,0.0000,1.0000
402.8000,0,0.0000,0.0000,1.0000
403.0000,0,0.0000,0.0000,1.0000
403.2000,0,0.0000,0.0000,1.0000
403.4000,0,0.0000,0.0000,1.0000
403.6000,0,0.0000,0.0000,1.0000
403.8000,0,0.0000,0.0000,1.0000
