192.5,10,2.889,5.907
192.5,20,3.187,4.114
192.5,30,3.221,3.356
192.5,40,3.172,2.994
192.5,50,3.187,2.673
192.5,60,3.086,2.562
192.5,70,2.938,2.235
192.5,80,2.846,2.205
192.5,90,2.78,1.931
192.5,100,2.633,1.939
