60,50,4.400163662618175e-13
90,50,1.7884713139023667e-13
120,50,1.2056646661477266e-13
192.5,10,2.213368685765504e-13
192.5,20,1.3535149920353658e-13
192.5,30,1.0854471291799613e-13
192.5,40,9.127098363947093e-14
192.5,50,8.276380455756222e-14
192.5,60,7.339229785774731e-14
192.5,70,6.781304433407142e-14
192.5,80,6.640362083334544e-14
192.5,90,6.245918235352655e-14
192.5,100,2.3845152053649085e-14
180,50,8.663607418616937e-14
150,50,1.0374569913740491e-13

