192.5,10,-3.022,6.026
192.5,20,-3.118,4.331
192.5,30,-3.074,3.527
192.5,40,-3.05,3.011
192.5,50,-3.04,2.552
192.5,60,-2.976,2.498
192.5,70,-2.903,2.377
192.5,80,-2.826,2.175
192.5,90,-2.677,2.071
192.5,100,-2.574,1.957
